GridBinBig TS, Noftype1_, Noftype2_, Noftype3_, Noftype4_, Noftype5_, Noftype6_, Noftype7_, Noftype8_, Noftype9_, Noftype10_, Noftype11_, Noftype12_, Noftype13_, Noftype14_, Noftype15_, Noftype16_, TotAtoms
12723000, 28, 37, 24, 12, 21, 19, 8, 16, 9, 2, 2, 1, 3, 2, 0, 0, 184
12724000, 29, 37, 23, 12, 22, 18, 11, 16, 7, 3, 5, 1, 3, 2, 0, 0, 189
12725000, 31, 35, 24, 13, 20, 15, 10, 17, 8, 3, 5, 1, 1, 2, 0, 0, 185
12726000, 32, 40, 27, 19, 21, 19, 14, 16, 10, 3, 5, 1, 1, 2, 0, 0, 210
12727000, 30, 42, 27, 24, 24, 22, 17, 17, 9, 3, 5, 2, 1, 2, 0, 0, 225
12728000, 32, 39, 28, 28, 24, 22, 16, 17, 8, 3, 4, 2, 0, 1, 0, 0, 224
12729000, 35, 37, 29, 27, 23, 20, 15, 16, 8, 3, 4, 2, 0, 1, 0, 0, 220
12730000, 35, 36, 26, 27, 22, 22, 16, 16, 8, 3, 3, 2, 0, 1, 0, 0, 217
12731000, 36, 38, 26, 30, 21, 21, 17, 15, 8, 3, 4, 2, 0, 1, 0, 0, 222
12732000, 34, 35, 24, 33, 17, 22, 16, 11, 8, 5, 5, 3, 0, 1, 0, 0, 214
12733000, 34, 32, 24, 33, 17, 21, 17, 8, 9, 8, 4, 3, 0, 1, 0, 0, 211
12734000, 31, 34, 24, 36, 17, 19, 17, 9, 10, 7, 5, 3, 1, 2, 0, 0, 215
12735000, 36, 31, 26, 38, 18, 21, 18, 11, 10, 8, 4, 4, 2, 1, 0, 0, 228
12736000, 35, 30, 26, 37, 19, 19, 17, 12, 10, 9, 3, 4, 2, 2, 0, 0, 225
12737000, 34, 29, 20, 37, 18, 18, 16, 14, 12, 7, 3, 4, 2, 2, 0, 0, 216
12738000, 40, 29, 20, 35, 17, 16, 15, 12, 11, 7, 4, 4, 2, 2, 0, 0, 214
12739000, 42, 31, 21, 34, 20, 18, 14, 12, 9, 7, 4, 3, 2, 2, 0, 0, 219
12740000, 42, 30, 23, 30, 20, 16, 13, 13, 9, 8, 4, 3, 2, 2, 0, 0, 215
12741000, 42, 29, 21, 28, 20, 14, 12, 15, 10, 8, 4, 3, 2, 2, 0, 0, 210
12742000, 45, 29, 21, 24, 18, 15, 12, 15, 11, 7, 3, 3, 3, 2, 0, 0, 208
12743000, 42, 27, 20, 23, 19, 13, 13, 16, 10, 5, 3, 1, 3, 1, 0, 0, 196
12744000, 41, 27, 20, 23, 21, 15, 12, 17, 11, 4, 3, 1, 2, 2, 0, 0, 199
12745000, 41, 28, 19, 19, 19, 17, 11, 18, 12, 4, 3, 0, 2, 2, 0, 0, 195
12746000, 39, 28, 22, 17, 21, 16, 8, 16, 14, 3, 3, 0, 2, 1, 0, 0, 190
12747000, 38, 32, 24, 18, 23, 19, 12, 17, 15, 3, 6, 0, 1, 1, 0, 0, 209
12748000, 35, 34, 27, 18, 24, 18, 12, 17, 15, 3, 6, 0, 1, 1, 0, 0, 211
12749000, 33, 36, 26, 20, 25, 18, 12, 15, 12, 4, 5, 0, 1, 1, 0, 0, 208
12750000, 30, 40, 23, 23, 26, 21, 12, 14, 9, 4, 5, 1, 1, 1, 0, 0, 210
12751000, 29, 39, 22, 21, 25, 19, 13, 13, 10, 4, 5, 2, 1, 2, 0, 0, 205
12752000, 30, 37, 23, 21, 25, 21, 13, 12, 9, 4, 6, 2, 1, 2, 0, 0, 206
12753000, 29, 37, 26, 21, 24, 22, 14, 11, 8, 6, 6, 2, 2, 2, 0, 0, 210
12754000, 28, 40, 28, 21, 22, 21, 14, 10, 7, 6, 6, 2, 1, 2, 0, 0, 208
12755000, 28, 41, 25, 21, 20, 21, 16, 11, 8, 7, 6, 2, 1, 2, 0, 0, 209
12756000, 26, 40, 25, 26, 18, 19, 18, 12, 8, 6, 5, 2, 1, 2, 0, 0, 208
12757000, 24, 38, 24, 28, 21, 17, 17, 11, 5, 6, 4, 2, 1, 2, 0, 0, 200
12758000, 25, 35, 23, 29, 19, 16, 17, 12, 4, 7, 3, 3, 2, 2, 0, 0, 197
12759000, 27, 34, 22, 27, 18, 19, 15, 15, 6, 8, 3, 4, 2, 2, 0, 0, 202
12760000, 31, 34, 25, 26, 14, 19, 18, 17, 5, 8, 3, 4, 2, 1, 0, 0, 207
12761000, 40, 31, 25, 28, 14, 19, 17, 17, 8, 6, 4, 3, 2, 0, 0, 0, 214
12762000, 38, 28, 23, 29, 14, 19, 17, 18, 9, 6, 4, 2, 2, 0, 0, 0, 209
12763000, 37, 30, 21, 31, 14, 18, 17, 17, 10, 6, 4, 2, 2, 0, 0, 0, 209
12764000, 38, 27, 21, 31, 13, 16, 15, 13, 11, 3, 2, 2, 1, 0, 0, 0, 193
12765000, 39, 30, 23, 29, 14, 16, 14, 14, 11, 3, 2, 2, 1, 0, 0, 0, 198
12766000, 42, 32, 24, 33, 16, 17, 14, 15, 13, 5, 3, 1, 2, 0, 0, 0, 217
12767000, 44, 28, 26, 32, 16, 20, 14, 15, 13, 5, 4, 1, 2, 0, 0, 0, 220
12768000, 45, 31, 23, 34, 17, 18, 12, 14, 12, 5, 4, 1, 2, 2, 0, 0, 220
12769000, 45, 33, 23, 32, 20, 18, 11, 11, 11, 5, 4, 1, 2, 2, 0, 0, 218
12770000, 44, 36, 22, 33, 23, 17, 9, 10, 14, 4, 4, 1, 1, 2, 0, 0, 220
12771000, 43, 34, 22, 31, 23, 17, 10, 9, 13, 5, 4, 2, 1, 3, 0, 0, 217
12772000, 40, 33, 23, 26, 23, 16, 9, 10, 12, 6, 4, 2, 1, 3, 0, 0, 208
12773000, 38, 38, 23, 24, 24, 15, 11, 12, 11, 6, 5, 3, 1, 3, 0, 0, 214
12774000, 34, 36, 23, 23, 28, 16, 12, 12, 11, 6, 5, 4, 2, 3, 0, 0, 215
12775000, 31, 33, 25, 24, 28, 18, 12, 15, 11, 7, 5, 4, 2, 2, 0, 0, 217
12776000, 29, 32, 23, 23, 27, 20, 11, 14, 9, 7, 5, 3, 2, 2, 0, 0, 207
12777000, 28, 36, 25, 27, 27, 22, 12, 13, 9, 8, 3, 3, 2, 2, 0, 0, 217
12778000, 27, 36, 23, 23, 27, 19, 13, 14, 9, 7, 3, 3, 1, 2, 0, 0, 207
12779000, 27, 37, 23, 25, 25, 16, 15, 17, 9, 7, 2, 3, 1, 2, 0, 0, 209
12780000, 27, 38, 23, 23, 24, 15, 17, 19, 7, 6, 2, 3, 1, 2, 0, 0, 207
12781000, 31, 36, 22, 21, 20, 15, 18, 19, 6, 6, 3, 2, 1, 2, 0, 0, 202
12782000, 27, 34, 23, 22, 21, 16, 18, 17, 5, 5, 2, 1, 1, 3, 0, 0, 195
12783000, 30, 29, 22, 25, 19, 17, 17, 15, 5, 5, 2, 1, 1, 1, 0, 0, 189
12784000, 26, 28, 23, 24, 17, 18, 17, 17, 5, 4, 2, 1, 0, 1, 0, 0, 183
12785000, 29, 31, 23, 26, 16, 18, 15, 17, 6, 4, 2, 1, 0, 1, 0, 0, 189
12786000, 33, 37, 23, 28, 15, 17, 13, 16, 5, 4, 3, 1, 1, 1, 0, 0, 197
12787000, 36, 39, 25, 26, 15, 20, 13, 14, 4, 5, 4, 0, 1, 1, 0, 0, 203
12788000, 40, 29, 23, 27, 16, 19, 14, 11, 5, 5, 4, 0, 1, 0, 0, 0, 194
12789000, 41, 28, 25, 27, 17, 18, 14, 10, 6, 3, 4, 0, 1, 0, 0, 0, 194
12790000, 38, 29, 25, 28, 15, 21, 11, 10, 7, 3, 4, 1, 1, 0, 0, 0, 193
12791000, 36, 30, 26, 29, 16, 22, 8, 12, 10, 5, 4, 1, 2, 0, 0, 0, 201
12792000, 37, 34, 26, 31, 19, 20, 7, 10, 12, 6, 5, 2, 2, 0, 0, 0, 211
12793000, 35, 31, 25, 31, 21, 19, 7, 10, 12, 7, 5, 2, 2, 0, 0, 0, 207
12794000, 36, 35, 27, 30, 22, 19, 9, 11, 12, 7, 5, 2, 2, 0, 0, 0, 217
12795000, 36, 34, 25, 31, 23, 19, 9, 11, 14, 6, 5, 2, 2, 0, 0, 0, 217
12796000, 30, 36, 27, 31, 24, 23, 9, 10, 15, 5, 5, 2, 3, 2, 0, 0, 222
12797000, 30, 39, 25, 33, 23, 22, 11, 11, 16, 5, 6, 3, 2, 2, 0, 0, 228
12798000, 32, 42, 28, 30, 24, 21, 11, 15, 16, 6, 5, 3, 2, 3, 0, 0, 238
12799000, 34, 42, 23, 27, 25, 18, 14, 17, 15, 7, 4, 3, 2, 3, 0, 0, 234
12800000, 35, 42, 25, 26, 24, 19, 15, 16, 14, 6, 4, 3, 2, 3, 0, 0, 234
12801000, 32, 36, 24, 31, 21, 15, 14, 16, 12, 7, 2, 3, 2, 3, 0, 0, 218
12802000, 34, 36, 25, 28, 21, 16, 16, 17, 11, 7, 3, 2, 2, 2, 0, 0, 220
12803000, 32, 34, 26, 28, 21, 17, 15, 15, 9, 5, 3, 2, 2, 2, 0, 0, 211
12804000, 32, 34, 26, 27, 20, 17, 17, 14, 10, 6, 3, 1, 1, 2, 0, 0, 210
12805000, 34, 33, 26, 25, 17, 16, 18, 15, 7, 6, 3, 1, 1, 2, 0, 0, 204
12806000, 38, 33, 24, 24, 19, 16, 20, 17, 5, 6, 3, 1, 1, 1, 0, 0, 208
12807000, 39, 30, 21, 23, 17, 14, 20, 16, 4, 5, 2, 1, 1, 1, 0, 0, 194
12808000, 41, 28, 22, 22, 17, 14, 17, 14, 2, 6, 1, 0, 2, 1, 0, 0, 187
12809000, 38, 30, 24, 25, 17, 16, 15, 14, 1, 5, 3, 0, 2, 1, 0, 0, 191
12810000, 36, 26, 25, 24, 17, 19, 15, 12, 4, 4, 4, 0, 1, 2, 0, 0, 189
12811000, 34, 21, 25, 23, 16, 21, 12, 11, 4, 5, 4, 0, 1, 2, 0, 0, 179
12812000, 35, 26, 21, 26, 18, 22, 11, 10, 5, 4, 4, 0, 1, 2, 0, 0, 185
12813000, 34, 29, 22, 27, 14, 20, 11, 9, 5, 4, 4, 1, 1, 1, 0, 0, 182
12814000, 34, 31, 24, 29, 16, 19, 9, 10, 7, 4, 4, 1, 1, 1, 0, 0, 190
12815000, 33, 36, 25, 28, 17, 19, 8, 11, 9, 4, 5, 1, 1, 1, 0, 0, 198
12816000, 29, 36, 25, 26, 21, 18, 8, 11, 11, 4, 4, 2, 0, 2, 0, 0, 197
12817000, 30, 40, 25, 27, 23, 18, 6, 11, 11, 3, 3, 3, 0, 2, 0, 0, 202
12818000, 29, 42, 23, 28, 24, 16, 6, 9, 13, 4, 3, 4, 0, 2, 0, 0, 203
12819000, 31, 39, 23, 29, 25, 16, 8, 13, 14, 6, 3, 4, 1, 2, 0, 0, 214
12820000, 30, 36, 23, 27, 23, 16, 8, 13, 15, 5, 5, 4, 1, 2, 0, 0, 208
12821000, 29, 36, 25, 28, 23, 16, 12, 14, 16, 6, 5, 4, 1, 1, 0, 0, 216
12822000, 31, 40, 26, 26, 22, 16, 14, 15, 15, 6, 3, 4, 1, 1, 0, 0, 220
12823000, 29, 41, 27, 27, 23, 16, 12, 18, 14, 7, 4, 3, 1, 1, 0, 0, 223
12824000, 35, 36, 25, 25, 25, 17, 14, 17, 12, 7, 4, 3, 2, 2, 0, 0, 224
12825000, 35, 34, 25, 24, 24, 20, 16, 18, 10, 8, 4, 3, 2, 1, 0, 0, 224
12826000, 39, 30, 22, 26, 21, 20, 17, 17, 10, 7, 4, 2, 3, 1, 0, 0, 219
12827000, 42, 26, 25, 27, 17, 19, 17, 16, 10, 7, 4, 1, 3, 1, 0, 0, 215
12828000, 43, 27, 26, 26, 15, 22, 17, 15, 10, 6, 4, 1, 3, 1, 0, 0, 216
12829000, 45, 30, 27, 25, 16, 22, 17, 15, 8, 6, 4, 1, 3, 1, 0, 0, 220
12830000, 42, 31, 28, 25, 15, 21, 17, 15, 6, 6, 4, 0, 3, 1, 0, 0, 214
12831000, 43, 31, 26, 25, 15, 19, 15, 15, 5, 4, 3, 0, 3, 1, 0, 0, 205
12832000, 40, 28, 25, 25, 17, 21, 15, 11, 5, 5, 3, 0, 3, 3, 0, 0, 201
12833000, 42, 33, 22, 23, 14, 21, 13, 12, 5, 5, 3, 0, 3, 3, 0, 0, 199
12834000, 41, 31, 22, 23, 17, 23, 12, 10, 6, 3, 4, 0, 2, 3, 0, 0, 197
12835000, 40, 32, 26, 26, 15, 18, 13, 9, 6, 3, 4, 0, 2, 2, 0, 0, 196
12836000, 33, 34, 24, 28, 19, 16, 12, 10, 5, 4, 5, 0, 2, 2, 0, 0, 194
12837000, 30, 35, 24, 31, 19, 18, 11, 11, 5, 3, 4, 1, 2, 2, 0, 0, 196
12838000, 29, 36, 22, 30, 21, 17, 11, 12, 8, 4, 4, 1, 0, 2, 0, 0, 197
12839000, 30, 35, 17, 28, 20, 16, 10, 12, 9, 5, 3, 1, 0, 2, 0, 0, 188
12840000, 27, 36, 19, 27, 26, 18, 11, 12, 10, 5, 3, 2, 0, 2, 0, 0, 198
12841000, 29, 38, 20, 27, 26, 17, 13, 13, 9, 6, 6, 2, 0, 1, 0, 0, 207
12842000, 30, 36, 24, 27, 26, 19, 13, 13, 10, 5, 6, 2, 0, 1, 0, 0, 212
12843000, 31, 32, 21, 29, 25, 18, 11, 13, 11, 7, 5, 3, 0, 0, 0, 0, 206
12844000, 34, 31, 25, 29, 25, 16, 12, 15, 12, 7, 4, 3, 0, 0, 0, 0, 213
12845000, 40, 34, 24, 32, 21, 16, 13, 16, 11, 8, 3, 3, 0, 0, 0, 0, 221
12846000, 38, 34, 24, 29, 24, 19, 14, 18, 11, 8, 3, 3, 0, 0, 0, 0, 225
12847000, 38, 35, 21, 26, 22, 17, 16, 18, 12, 8, 4, 2, 1, 0, 0, 0, 220
12848000, 38, 39, 24, 27, 26, 15, 16, 19, 13, 8, 4, 2, 1, 0, 0, 0, 232
12849000, 38, 38, 25, 28, 26, 17, 16, 19, 12, 7, 5, 2, 1, 0, 0, 0, 234
12850000, 42, 37, 28, 26, 25, 18, 14, 18, 12, 7, 5, 3, 3, 1, 0, 0, 239
12851000, 40, 37, 29, 28, 22, 19, 17, 16, 10, 7, 3, 3, 3, 1, 0, 0, 235
12852000, 42, 38, 27, 26, 20, 19, 18, 14, 9, 5, 2, 3, 3, 3, 0, 0, 229
12853000, 43, 36, 27, 25, 17, 20, 16, 13, 9, 4, 2, 2, 3, 3, 0, 0, 220
12854000, 36, 38, 26, 27, 19, 22, 14, 14, 9, 4, 3, 2, 3, 3, 0, 0, 220
12855000, 35, 35, 27, 29, 17, 21, 14, 14, 9, 4, 4, 2, 3, 3, 0, 0, 217
12856000, 32, 33, 27, 28, 17, 20, 13, 14, 9, 4, 3, 2, 3, 3, 0, 0, 208
12857000, 34, 31, 27, 27, 18, 21, 12, 9, 7, 4, 4, 2, 3, 3, 0, 0, 202
12858000, 33, 33, 28, 27, 16, 21, 11, 10, 7, 4, 5, 2, 3, 3, 0, 0, 203
12859000, 31, 33, 29, 29, 16, 24, 11, 8, 5, 2, 5, 1, 3, 3, 0, 0, 200
12860000, 29, 32, 27, 26, 13, 23, 10, 9, 5, 4, 4, 1, 3, 3, 0, 0, 189
12861000, 28, 30, 28, 26, 14, 19, 10, 7, 4, 4, 4, 1, 2, 3, 0, 0, 180
12862000, 29, 31, 26, 26, 14, 16, 12, 10, 5, 4, 4, 1, 1, 2, 0, 0, 181
12863000, 31, 31, 24, 25, 16, 14, 13, 13, 8, 4, 4, 1, 1, 2, 0, 0, 187
12864000, 31, 32, 25, 26, 17, 12, 14, 13, 6, 6, 5, 1, 1, 0, 0, 0, 189
12865000, 32, 31, 26, 25, 20, 13, 12, 12, 6, 6, 6, 0, 1, 0, 0, 0, 190
12866000, 37, 32, 26, 29, 19, 14, 13, 13, 8, 6, 6, 0, 0, 0, 0, 0, 203
12867000, 36, 37, 27, 28, 19, 14, 12, 18, 9, 7, 5, 1, 0, 0, 0, 0, 213
12868000, 33, 39, 23, 28, 19, 13, 11, 21, 11, 7, 4, 1, 0, 0, 0, 0, 210
12869000, 33, 41, 24, 25, 21, 12, 12, 21, 10, 9, 4, 1, 0, 0, 0, 0, 213
12870000, 35, 35, 23, 27, 22, 14, 12, 20, 11, 9, 4, 2, 0, 0, 0, 0, 214
12871000, 35, 33, 26, 27, 22, 12, 13, 20, 10, 9, 4, 2, 0, 0, 0, 0, 213
12872000, 40, 34, 24, 28, 24, 16, 11, 19, 11, 10, 3, 2, 0, 0, 0, 0, 222
12873000, 38, 36, 25, 27, 28, 21, 15, 18, 11, 9, 3, 2, 2, 1, 0, 0, 236
12874000, 39, 35, 25, 28, 28, 24, 14, 18, 12, 7, 3, 3, 2, 1, 0, 0, 239
12875000, 42, 36, 26, 29, 26, 23, 14, 17, 12, 7, 2, 3, 2, 1, 0, 0, 240
12876000, 43, 36, 25, 28, 23, 20, 13, 13, 12, 5, 2, 3, 2, 2, 0, 0, 227
12877000, 39, 36, 22, 29, 24, 21, 13, 10, 11, 5, 2, 3, 2, 2, 0, 0, 219
12878000, 40, 36, 25, 32, 24, 21, 12, 9, 9, 4, 2, 3, 2, 3, 0, 0, 222
12879000, 36, 36, 24, 29, 24, 23, 13, 9, 7, 4, 1, 3, 2, 3, 0, 0, 214
12880000, 30, 36, 27, 32, 22, 23, 13, 8, 8, 4, 3, 1, 2, 3, 0, 0, 212
12881000, 32, 37, 24, 31, 20, 22, 13, 7, 7, 2, 3, 1, 3, 3, 0, 0, 205
12882000, 32, 37, 27, 30, 17, 22, 13, 7, 6, 1, 3, 1, 3, 3, 0, 0, 202
12883000, 33, 35, 29, 28, 17, 25, 13, 8, 7, 1, 4, 1, 3, 3, 0, 0, 207
12884000, 33, 37, 29, 27, 17, 23, 14, 9, 7, 1, 4, 1, 2, 2, 0, 0, 206
12885000, 33, 34, 27, 27, 18, 20, 11, 9, 8, 2, 4, 1, 2, 2, 0, 0, 198
12886000, 33, 34, 26, 26, 15, 20, 13, 12, 8, 4, 5, 0, 2, 2, 0, 0, 200
12887000, 28, 33, 27, 24, 13, 15, 12, 14, 9, 6, 4, 0, 2, 1, 0, 0, 188
12888000, 34, 29, 27, 25, 13, 14, 12, 14, 7, 6, 4, 0, 2, 1, 0, 0, 188
12889000, 33, 29, 25, 26, 13, 15, 13, 16, 7, 6, 4, 0, 2, 1, 0, 0, 190
12890000, 32, 33, 27, 28, 14, 13, 14, 16, 8, 6, 5, 0, 1, 0, 0, 0, 197
12891000, 37, 34, 28, 28, 20, 13, 16, 18, 9, 7, 4, 2, 1, 0, 0, 0, 217
12892000, 35, 34, 24, 28, 22, 13, 15, 19, 10, 8, 4, 2, 1, 0, 0, 0, 215
12893000, 37, 37, 22, 28, 22, 12, 17, 20, 11, 8, 4, 2, 1, 0, 0, 0, 221
12894000, 35, 38, 21, 29, 23, 11, 16, 19, 9, 8, 4, 2, 2, 0, 0, 0, 217
12895000, 33, 35, 21, 29, 21, 13, 16, 18, 10, 8, 4, 2, 2, 0, 0, 0, 212
12896000, 30, 34, 20, 29, 24, 14, 15, 17, 8, 6, 3, 2, 1, 0, 0, 0, 203
12897000, 29, 35, 24, 32, 26, 14, 15, 15, 9, 6, 3, 2, 1, 1, 0, 0, 212
12898000, 29, 37, 26, 31, 26, 16, 14, 13, 10, 6, 2, 2, 1, 3, 0, 0, 216
12899000, 30, 39, 26, 34, 27, 18, 11, 12, 10, 6, 3, 3, 1, 4, 0, 0, 224
12900000, 28, 36, 23, 32, 24, 18, 14, 12, 9, 5, 3, 3, 1, 4, 0, 0, 212
12901000, 26, 33, 21, 31, 21, 20, 12, 9, 7, 5, 3, 2, 1, 4, 0, 0, 195
12902000, 29, 32, 21, 29, 22, 21, 12, 10, 8, 4, 2, 1, 1, 4, 0, 0, 196
12903000, 32, 32, 22, 27, 19, 23, 11, 11, 8, 4, 3, 1, 0, 4, 0, 0, 197
12904000, 34, 32, 26, 27, 16, 24, 13, 7, 8, 4, 3, 1, 0, 4, 0, 0, 199
12905000, 35, 35, 28, 26, 19, 23, 14, 10, 10, 3, 3, 1, 0, 4, 0, 0, 211
12906000, 34, 29, 24, 27, 18, 22, 12, 9, 10, 3, 3, 1, 1, 4, 0, 0, 197
12907000, 38, 28, 23, 26, 14, 21, 12, 12, 9, 4, 4, 1, 1, 4, 0, 0, 197
12908000, 40, 30, 21, 24, 13, 20, 12, 13, 8, 5, 3, 0, 1, 3, 0, 0, 193
12909000, 37, 33, 24, 25, 13, 22, 13, 14, 8, 7, 3, 0, 1, 3, 0, 0, 203
12910000, 37, 35, 27, 21, 12, 20, 14, 16, 10, 7, 3, 0, 1, 1, 0, 0, 204
12911000, 38, 38, 29, 20, 12, 15, 15, 20, 11, 8, 4, 2, 1, 0, 0, 0, 213
12912000, 35, 33, 29, 24, 17, 14, 14, 19, 11, 8, 4, 2, 1, 0, 0, 0, 211
12913000, 38, 30, 29, 23, 19, 14, 16, 19, 10, 7, 4, 2, 2, 0, 0, 0, 213
12914000, 37, 34, 25, 24, 22, 14, 15, 14, 9, 7, 5, 2, 3, 0, 0, 0, 211
12915000, 33, 34, 27, 23, 21, 16, 16, 16, 6, 7, 5, 2, 3, 0, 0, 0, 209
12916000, 33, 35, 28, 28, 23, 16, 14, 18, 8, 6, 4, 2, 3, 0, 0, 0, 218
12917000, 34, 36, 27, 30, 23, 16, 13, 16, 9, 7, 3, 2, 3, 0, 0, 0, 219
12918000, 33, 36, 30, 29, 23, 15, 12, 17, 11, 7, 5, 3, 2, 0, 0, 0, 223
12919000, 35, 33, 30, 28, 25, 16, 11, 16, 10, 6, 5, 3, 2, 1, 0, 0, 221
12920000, 35, 32, 24, 30, 28, 18, 13, 13, 11, 5, 5, 3, 2, 1, 0, 0, 220
12921000, 31, 34, 25, 29, 26, 18, 10, 11, 8, 5, 3, 2, 2, 2, 0, 0, 206
12922000, 31, 33, 25, 28, 24, 20, 10, 9, 7, 4, 3, 1, 2, 4, 0, 0, 201
12923000, 30, 35, 29, 29, 21, 17, 8, 12, 8, 5, 3, 1, 2, 4, 0, 0, 204
12924000, 31, 34, 29, 29, 18, 17, 12, 11, 9, 3, 3, 1, 2, 4, 0, 0, 203
12925000, 31, 32, 26, 28, 15, 15, 14, 12, 12, 4, 4, 1, 2, 4, 0, 0, 200
12926000, 31, 31, 26, 30, 17, 17, 13, 12, 11, 4, 3, 1, 2, 4, 0, 0, 202
12927000, 29, 34, 25, 27, 18, 18, 13, 11, 11, 4, 4, 1, 1, 4, 0, 0, 200
12928000, 31, 32, 24, 25, 15, 19, 13, 9, 9, 4, 4, 1, 1, 4, 0, 0, 191
12929000, 34, 32, 23, 26, 13, 18, 13, 13, 7, 5, 3, 1, 0, 4, 0, 0, 192
12930000, 34, 30, 25, 26, 12, 18, 13, 13, 8, 5, 3, 0, 1, 4, 0, 0, 192
12931000, 33, 30, 23, 22, 10, 17, 15, 13, 8, 6, 3, 1, 1, 3, 0, 0, 185
12932000, 35, 30, 21, 25, 13, 15, 16, 14, 8, 7, 3, 1, 1, 2, 0, 0, 191
12933000, 36, 28, 19, 26, 14, 16, 17, 12, 7, 5, 3, 1, 1, 1, 0, 0, 186
12934000, 35, 28, 19, 25, 15, 20, 14, 12, 8, 5, 3, 1, 1, 1, 0, 0, 187
12935000, 37, 32, 20, 23, 17, 21, 15, 12, 7, 5, 3, 2, 2, 0, 0, 0, 196
12936000, 39, 36, 21, 24, 15, 19, 13, 14, 8, 6, 3, 2, 2, 0, 0, 0, 202
12937000, 41, 34, 20, 25, 16, 20, 11, 15, 9, 7, 4, 2, 2, 0, 0, 0, 206
12938000, 37, 33, 21, 22, 17, 17, 11, 17, 9, 6, 3, 2, 2, 0, 0, 0, 197
12939000, 36, 34, 21, 22, 20, 16, 12, 17, 9, 6, 4, 2, 3, 0, 0, 0, 202
12940000, 38, 37, 23, 21, 21, 15, 12, 17, 11, 6, 5, 1, 4, 0, 0, 0, 211
12941000, 36, 37, 22, 22, 23, 19, 13, 14, 12, 7, 4, 2, 3, 1, 0, 0, 215
12942000, 37, 40, 24, 25, 19, 16, 11, 18, 11, 5, 4, 2, 3, 1, 0, 0, 216
12943000, 33, 38, 27, 26, 19, 17, 11, 16, 11, 4, 4, 2, 3, 1, 0, 0, 212
12944000, 34, 38, 27, 22, 20, 15, 12, 17, 10, 6, 4, 2, 3, 3, 0, 0, 213
12945000, 37, 32, 26, 25, 23, 16, 13, 17, 10, 6, 4, 2, 3, 3, 0, 0, 217
12946000, 38, 33, 28, 27, 23, 18, 14, 18, 9, 6, 3, 2, 3, 3, 0, 0, 225
12947000, 38, 33, 33, 28, 23, 18, 15, 20, 9, 5, 2, 2, 2, 3, 0, 0, 231
12948000, 38, 31, 33, 27, 20, 20, 15, 17, 9, 5, 3, 2, 2, 3, 0, 0, 225
12949000, 34, 33, 34, 29, 21, 21, 14, 16, 7, 4, 4, 2, 2, 3, 0, 0, 224
12950000, 36, 31, 31, 31, 21, 18, 15, 14, 8, 4, 3, 1, 1, 3, 0, 0, 217
12951000, 40, 31, 29, 30, 22, 21, 15, 14, 8, 4, 3, 2, 2, 3, 0, 0, 224
12952000, 41, 28, 23, 29, 23, 22, 14, 13, 7, 4, 3, 1, 2, 2, 0, 0, 212
12953000, 38, 31, 23, 29, 23, 23, 15, 12, 6, 6, 3, 1, 2, 1, 0, 0, 213
12954000, 35, 30, 21, 28, 19, 24, 13, 11, 8, 6, 4, 1, 2, 1, 0, 0, 203
12955000, 34, 35, 17, 26, 18, 20, 13, 11, 9, 5, 4, 1, 1, 0, 0, 0, 194
12956000, 30, 34, 18, 27, 18, 17, 11, 9, 8, 4, 4, 1, 2, 0, 0, 0, 183
12957000, 30, 34, 15, 31, 19, 14, 9, 9, 7, 6, 3, 1, 2, 0, 0, 0, 180
12958000, 31, 33, 12, 28, 19, 16, 9, 11, 8, 6, 5, 1, 2, 0, 0, 0, 181
12959000, 30, 33, 10, 25, 18, 15, 8, 12, 9, 6, 6, 0, 2, 0, 0, 0, 174
12960000, 32, 34, 10, 23, 16, 14, 6, 13, 8, 7, 6, 0, 2, 0, 0, 0, 171
12961000, 29, 33, 15, 25, 13, 16, 7, 17, 11, 6, 5, 0, 2, 0, 0, 0, 179
12962000, 25, 32, 16, 27, 12, 17, 9, 18, 12, 6, 5, 0, 1, 1, 0, 0, 181
12963000, 24, 30, 17, 23, 15, 15, 8, 18, 10, 6, 5, 0, 2, 1, 0, 0, 174
12964000, 22, 30, 16, 24, 15, 15, 10, 16, 11, 5, 5, 1, 2, 2, 0, 0, 174
12965000, 27, 28, 18, 22, 19, 14, 9, 17, 13, 7, 4, 1, 2, 2, 0, 0, 183
12966000, 32, 33, 21, 21, 19, 17, 11, 17, 9, 6, 3, 1, 2, 3, 0, 0, 195
12967000, 31, 33, 24, 23, 20, 23, 15, 17, 10, 6, 2, 2, 1, 3, 0, 0, 210
12968000, 33, 32, 23, 23, 18, 24, 14, 18, 10, 6, 2, 2, 1, 3, 0, 0, 209
12969000, 34, 30, 23, 25, 19, 22, 15, 19, 10, 5, 3, 3, 1, 3, 0, 0, 212
12970000, 32, 34, 26, 27, 20, 22, 16, 17, 9, 4, 3, 3, 1, 3, 0, 0, 217
12971000, 35, 31, 25, 26, 26, 24, 16, 16, 9, 4, 3, 3, 1, 3, 0, 0, 222
12972000, 40, 30, 26, 27, 26, 24, 16, 14, 9, 5, 3, 3, 1, 2, 0, 0, 226
12973000, 43, 27, 26, 28, 27, 23, 14, 13, 9, 6, 3, 3, 2, 2, 0, 0, 226
12974000, 45, 28, 25, 31, 25, 24, 15, 15, 9, 6, 3, 3, 2, 2, 0, 0, 233
